nuc_rRNA,nuc_RP,nuc_pol,nuc_AARS,nuc_tRNA,minV_R,minV_H,minV_G,Ntotal_R,Ntotal_H,Ntotal_D,ribo_R,pol_R,ribo_H,pol1_H,pol2_H,ribo_D,pol1_D,pol2_D,nuc_y,nuc_z_to_nuc_y_ratio
4206,8795,1695,250000,50409.8340681987,0,102.854375479077,156.440899255146,0,76,83,0,0,5,5,5,5,6,6,250000,0.2
4004,6750,1547,250000,53827.2840514734,101.217944313865,102.790593700253,158.453071361612,61,76,82,5,6,5,5,5,5,5,5,250000,0.2
4463,6408,1614,250000,50363.9388732147,0,101.629450623268,156.52289972427,0,76,82,0,0,5,5,5,5,5,5,250000,0.2
4158,8942,1764,250000,50956.8138524736,0,103.11764361983,157.216846612589,0,76,83,0,0,5,5,5,5,6,6,250000,0.2
4482,8100,1648,250000,53816.4715220603,0,103.578737821498,158.979921626859,0,76,82,0,0,5,5,5,5,5,5,250000,0.2
4057,7647,1625,250000,46808.8240834807,0,101.213272302179,154.603087450489,0,76,82,0,0,5,5,5,5,5,5,250000,0.2
4495,7192,1551,250000,51903.6698566035,0,103.038982536282,157.722073706847,0,76,82,0,0,5,5,5,5,5,5,250000,0.2
4272,6048,1790,250000,53651.1069227091,0,103.270507461662,158.262700208579,0,76,82,0,0,5,5,5,5,5,5,250000,0.2
4438,8266,1517,250000,45465.940382566,20.0288320616694,101.001108217279,154.057341097409,12,76,82,1,1,5,5,5,5,5,5,250000,0.2
4395,7418,1783,250000,53490.2726112222,101.229233795971,103.1173111762,158.919194169906,61,76,83,5,6,5,5,5,5,5,5,250000,0.2
4316,7246,1774,250000,45284.0647300577,0,100.825696334585,154.197459991023,0,76,82,0,0,5,5,5,5,5,5,250000,0.2
4233,7573,1666,1000000,210008.824484737,0,396.932247236116,608.333910223557,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4008,8340,1714,1000000,180106.018502117,77.3231046190121,386.681016885966,593.960943749741,12,76,82,1,1,5,5,5,5,5,5,1000000,0.2
4272,8301,1519,1000000,185857.00478215,77.5219685245088,388.969653864065,608.041021443586,12,76,82,1,1,5,5,5,5,5,5,1000000,0.2
4100,7700,1758,1000000,214442.866260268,0,399.779322313971,611.272439290168,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4017,7823,1519,1000000,192750.605629153,0,391.180602598868,608.321653005596,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4282,7882,1584,1000000,205402.114432814,0,394.760580698447,607.918912898969,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4037,8800,1563,1000000,197282.819115087,0,392.45054559631,605.377153146336,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4099,8387,1781,1000000,201023.049228153,0,394.282203678048,605.09134067104,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4368,8737,1677,1000000,213217.531448101,0,399.426568361684,613.084166326819,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4374,6137,1764,1000000,211208.656657551,0,395.741441025718,608.519547463995,0,76,82,0,0,5,5,5,5,5,6,1000000,0.2
4306,6924,1734,1000000,196006.053876681,0,392.222331080645,607.012105569352,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4397,6840,1766,1000000,197395.048932467,0,392.496071472635,604.347499977877,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4088,8504,1591,1000000,191183.407084927,77.9720652366383,390.268462801455,594.635116798462,12,76,82,1,1,5,5,5,5,6,6,1000000,0.2
4138,7377,1745,1000000,213824.230405383,79.1810708790427,398.786462894427,610.960815391983,12,76,82,1,1,5,5,5,5,5,5,1000000,0.2
4382,6694,1790,1000000,213070.646401954,0,397.229630445381,612.044389275256,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4141,8998,1553,1000000,213706.072770332,0,400.482933628805,616.183919076058,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4252,8228,1540,1000000,200871.919968459,0,395.375803689479,604.484977037943,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4113,6902,1746,1000000,189011.360317133,0,389.868243116931,600.372586002461,0,76,82,0,0,5,5,5,5,5,6,1000000,0.2
4490,6282,1583,1000000,204080.189647656,461.068455371882,393.93389404967,606.041390889632,72,76,82,5,5,5,5,5,5,5,5,1000000,0.2
4346,6831,1629,1000000,218469.016234989,0,401.921846371073,621.82859520432,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4176,6849,1738,1000000,205309.509498706,78.6238656899822,395.582203498713,616.476341436771,12,76,82,1,1,5,5,5,5,5,5,1000000,0.2
4281,7918,1531,1000000,188732.538946987,0,394.190556839128,609.204676482264,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4383,7194,1569,1000000,186143.590007713,0,389.159233907909,597.764121461304,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4350,8761,1640,1000000,212227.810346673,0,397.45368978609,611.699420003266,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4427,6447,1626,1000000,189048.246453188,0,388.979489180016,598.820928966044,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4407,6407,1711,1000000,211868.564724194,0,396.504551825769,611.09648574026,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4219,6469,1765,1000000,217924.556204172,0,398.2870421458,617.316105423945,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4447,8926,1617,1000000,195265.979439048,0,391.84388225017,612.426003769423,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4394,6377,1622,1000000,204219.540648543,0,393.771143203293,606.507404431979,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4106,6762,1748,1000000,180579.039319707,0,388.40192304455,598.737796297193,0,76,81,0,0,5,5,5,5,5,5,1000000,0.2
4396,6921,1678,1000000,210384.875395307,0,396.752141449895,609.811950051042,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4203,8434,1556,1000000,180070.053152017,0,386.697599222409,606.203683213517,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4123,6670,1609,1000000,209222.129115297,0,399.701831085295,612.829318950061,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4004,8270,1619,1000000,186113.033336916,77.6264378272577,388.547126459395,598.441966720644,12,76,82,1,1,5,5,5,5,5,5,1000000,0.2
4356,6317,1547,1000000,181709.003650501,0,387.023233946093,595.901267476967,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4021,7730,1624,1000000,218865.981911869,0,399.366151079571,614.537809362779,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4322,8296,1561,1000000,188063.499483866,0,393.908014897614,602.129664815679,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4270,8493,1723,1000000,208047.833453254,0,397.515456144138,608.954104369135,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4427,8005,1678,1000000,213577.036265625,0,397.434478460379,612.532957701774,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4420,6226,1718,1000000,207680.64486276,618.547815902862,394.882440310041,601.81741423251,77,76,83,7,12,5,5,5,5,6,6,1000000,0.2
4430,8303,1528,1000000,213026.13498541,0,397.29129943048,611.018071056739,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4073,6979,1795,1000000,193313.091795374,0,390.930435400548,601.666210066271,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4033,8148,1683,1000000,199196.11455977,78.6145332187997,392.761224684954,603.31966420485,12,76,81,1,1,5,5,5,5,5,5,1000000,0.2
4336,7250,1612,1000000,180820.840774121,0,387.340263885445,595.267357552499,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4058,7636,1712,1000000,214112.627178479,0,397.426071576901,612.507625617457,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4239,7554,1649,1000000,213204.46924575,0,397.08656960442,611.046186795417,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4021,7460,1642,1000000,219067.380597952,398.638813002824,398.790850816965,613.634027953763,61,76,82,5,5,5,5,5,5,5,5,1000000,0.2
4439,7361,1607,1000000,202402.404163105,0,393.646251749963,605.763550311408,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4092,8034,1674,1000000,200861.198901699,389.616705298825,394.011329784813,605.421457015757,68,76,82,9,9,5,5,5,5,5,5,1000000,0.2
4408,7805,1532,1000000,207374.083977734,0,396.36824379333,610.741808073367,0,76,82,0,0,5,5,5,5,5,5,1000000,0.2
4382,7057,1670,2500000,486309.843806059,0,972.697483275572,1490.58467045897,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4031,6595,1575,2500000,460974.073681266,192.538506718342,963.960415532826,1479.95398521685,12,76,81,1,1,5,5,5,5,5,5,2500000,0.2
4255,7931,1549,2500000,542311.38240983,0,989.344577456711,1515.0242080687,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4265,7869,1745,2500000,452913.434698941,0,959.963238444446,1475.22577719659,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4459,7784,1537,2500000,467922.802632175,0,964.698097922884,1482.34956148298,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4469,8174,1580,2500000,491536.361679805,0,972.379839957735,1496.6012484834,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4126,8101,1621,2500000,463152.831753583,959.610067096504,968.200054200085,1480.11590671273,61,76,82,5,6,5,5,5,5,5,5,2500000,0.2
4174,6305,1739,2500000,522065.867860757,0,981.478014871883,1511.04978916199,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4257,8849,1534,2500000,520904.294432977,0,982.497486957225,1513.76729121758,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4185,8555,1667,2500000,507706.106393435,0,977.121017539829,1504.97104958528,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4187,7773,1517,2500000,544764.672201294,0,989.333965047081,1525.13367806796,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4376,8331,1789,2500000,460770.058738341,0,962.683149306213,1481.08060039576,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4371,8015,1698,2500000,454619.166189952,0,960.644648962371,1476.49595605181,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4069,8298,1800,2500000,493388.14918699,0,973.023630669603,1496.56489780279,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4165,6791,1553,2500000,539461.156659323,0,989.716941010568,1520.91557052019,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4203,6368,1629,2500000,501877.092961829,969.456235910761,982.9922715189,1498.20216377501,61,76,82,5,6,5,5,5,5,5,5,2500000,0.2
4194,7018,1730,2500000,535539.442903139,0,986.540792722107,0,0,76,0,0,0,5,5,5,0,0,0,2500000,0.2
4416,6095,1576,2500000,509334.087000637,0,981.770140657506,1504.82384364287,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4170,8077,1765,2500000,458961.221036447,0,962.026099283924,1483.67056228798,0,76,81,0,0,5,5,5,5,5,5,2500000,0.2
4277,6443,1699,2500000,538820.371834761,0,987.248003113352,1516.52594178682,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4229,8182,1773,2500000,515041.713540087,0,980.189923703058,1506.95057130693,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4041,7961,1550,2500000,543917.702850859,0,989.081625283227,1526.10256888046,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4447,7436,1635,2500000,510961.465465264,1047.0480879623,980.6872698399,1507.26171111165,67,76,82,6,6,5,5,5,5,5,5,2500000,0.2
4249,7780,1677,2500000,497691.723060422,1151.81228588556,974.498314674018,1497.84007757992,109,76,82,11,5,5,5,5,5,5,5,2500000,0.2
4310,6611,1539,2500000,460267.635779935,0,964.395303009692,1476.49031301531,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4438,6430,1698,2500000,454091.673464413,0,963.250027059482,1478.18901346241,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4354,6814,1593,2500000,472819.722273106,0,968.177304045547,1483.46097877475,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4226,7741,1622,2500000,507816.417049994,0,977.726683327018,1502.61441187348,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4267,6508,1556,2500000,520958.828943465,0,981.401277625183,1507.1862391874,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4311,6315,1782,2500000,547499.356578819,0,1000.6439282869,1525.88463885876,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4278,7539,1624,2500000,475435.023869169,192.858543144453,967.279253669437,1492.9671974798,12,76,82,1,1,5,5,5,5,5,5,2500000,0.2
4384,7684,1683,2500000,501175.44625553,194.375448726085,975.773286686069,1493.10390433574,12,76,83,1,1,5,5,5,5,6,6,2500000,0.2
4100,6090,1693,2500000,455359.651812861,0,961.872700017834,1486.8442202319,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4329,6663,1613,2500000,452423.118528247,0,959.368050261995,1472.48382743813,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4241,6352,1563,2500000,546715.273327908,0,993.844244235294,1520.24771520681,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4047,6797,1745,2500000,511330.6942083,0,978.565002224818,1503.61748907381,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4348,6652,1690,2500000,498510.313179892,1138.06023610669,974.252497526794,1496.83235041353,123,76,82,13,17,5,5,5,5,5,5,2500000,0.2
4282,6787,1520,2500000,461080.838603996,192.33332533136,962.522818511404,1479.18237183608,12,76,82,1,1,5,5,5,5,5,5,2500000,0.2
4108,7257,1735,2500000,517679.652612845,0,980.690018607124,1505.97624482359,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4262,6753,1684,2500000,490712.04101212,960.528837423339,971.85796548763,1492.2030123112,61,76,82,5,6,5,5,5,5,5,5,2500000,0.2
4170,8782,1769,2500000,482828.234312657,0,969.966522167752,1489.29631253567,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4313,7170,1537,2500000,490567.357946195,0,973.836802431591,1506.7705722602,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4368,8675,1669,2500000,489036.845770061,193.959554251242,971.242535759116,1493.15688405882,12,76,82,1,1,5,5,5,5,5,5,2500000,0.2
4300,8589,1590,2500000,467510.698286749,0,964.475687472505,1483.7750053097,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4497,7230,1570,2500000,517240.14517205,0,983.047239465777,1504.75140718373,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4103,7382,1571,2500000,528831.612011471,0,985.865684390984,1512.53810187073,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4074,8545,1637,2500000,485072.463243442,0,977.573861283695,1496.3423005487,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4085,7151,1692,2500000,489907.126325104,1171.54211669663,971.677086698617,1494.52087711234,86,76,82,7,6,5,5,5,5,5,5,2500000,0.2
4279,6120,1533,2500000,533000.259950696,0,989.192239464986,1513.88767076897,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4380,7688,1603,2500000,547119.53024312,0,989.810718391115,1529.15654657172,0,76,82,0,0,5,5,5,5,5,5,2500000,0.2
4090,8342,1658,10000,965.092371702411,0,8.66271253179163,12.8856535399153,0,78,86,0,0,5,6,6,5,7,7,10000,0.1
4374,7580,1730,10000,991.414514806802,7.91232116869835,8.51411856152142,12.7486644143941,61,77,86,5,5,5,5,5,5,7,7,10000,0.1
4361,7729,1550,10000,1022.24007618873,7.91504649015612,8.49473211822718,12.6663277537933,61,78,86,5,6,5,6,6,5,7,7,10000,0.1
4258,6249,1545,10000,1015.86321498278,7.39514915309912,7.95731548918898,11.9248210530083,61,78,87,5,6,5,6,6,5,7,7,10000,0.1
4345,7338,1629,10000,937.265891105871,7.78310231989673,8.34355992029329,12.5130699035519,61,78,86,5,6,5,6,6,5,7,7,10000,0.1
4450,6854,1719,10000,936.226483693023,7.67695888799441,8.32386263681504,12.4149148326144,61,78,86,5,5,5,5,5,5,8,8,10000,0.1
4243,6146,1678,10000,907.428593439547,7.3650735341996,8.000377548531,11.8333731811926,61,78,87,5,5,5,5,5,5,9,9,10000,0.1
4235,8619,1722,10000,902.856037232917,8.18739827319942,8.81287533474593,13.0630938556401,61,77,85,5,6,5,5,5,5,8,8,10000,0.1
4492,8600,1731,10000,958.81784643412,0,8.88158967775627,13.1659347069243,0,77,86,0,0,5,5,5,5,9,9,10000,0.1
4497,8516,1717,10000,1063.82860189489,8.27998994407515,8.87232798294465,13.1671888216151,61,77,86,5,6,5,5,5,5,9,9,10000,0.1
4076,6784,1696,10000,952.570051185725,7.54803383988106,8.17728265730901,12.0897932652737,61,77,86,5,6,5,5,5,5,9,9,10000,0.1
4335,6840,1521,10000,1082.18899922623,7.62658560367724,8.20795943385028,12.2500333506531,61,78,87,5,6,5,5,5,5,7,7,10000,0.1
4140,9000,1757,10000,979.737588459054,8.31696727144083,8.93515680201004,13.306491717979,61,77,85,5,6,5,5,5,5,7,7,10000,0.1
4222,6877,1791,10000,1082.77579280607,7.69321819226228,8.35099522680571,12.4464860559978,61,78,85,5,6,5,5,5,5,7,7,10000,0.1
4445,8473,1518,10000,956.667063142562,0,8.7218999361652,12.9931882507662,0,78,86,0,0,5,5,5,5,7,7,10000,0.1
4046,8675,1587,10000,1032.73483189068,0,8.69916019577471,12.9815792075157,0,77,86,0,0,5,5,5,5,7,7,10000,0.1
4283,6542,1738,10000,999.705642038632,7.55997995479928,8.20922824584522,12.2006422803771,61,77,87,5,6,5,5,5,5,8,8,10000,0.1
4488,6775,1605,10000,995.688771679006,7.64746436052542,8.23329241881328,12.2923049646647,61,77,86,5,5,5,5,5,5,8,8,10000,0.1
4101,7181,1501,10000,914.232005623679,0,8.12910668800503,12.2023012561569,0,78,87,0,0,5,6,6,5,7,7,10000,0.1
4420,7937,1575,10000,1011.64762442922,8.00545604155603,8.56360730328617,12.7941074034137,61,77,86,5,6,5,5,5,5,7,7,10000,0.1
4448,7443,1562,10000,1047.1715498555,7.85979911826393,8.41810666476364,12.600917533715,61,77,87,5,6,5,5,5,5,7,7,10000,0.1
4231,8976,1761,10000,936.848169879429,1.66405632232428,8.92117518867192,13.2903176253327,12,77,86,1,1,5,6,6,5,8,8,10000,0.1
4461,6696,1735,10000,900.670470228962,7.63285110159532,8.27933914181039,12.3058586936216,61,77,87,5,6,5,5,5,5,8,8,10000,0.1
4297,6983,1608,10000,1095.29935304273,7.69382055752297,8.29969682529128,12.3729503149678,61,78,86,5,6,5,5,5,5,7,7,10000,0.1
4405,6606,1603,10000,989.075981566732,7.5704167155246,8.18146589255758,12.0925646278035,61,78,87,5,6,5,5,5,5,9,9,10000,0.1
4443,6355,1611,10000,979.666328251681,7.50012864177599,8.11121344557083,11.9956580498478,61,78,87,5,6,5,5,5,5,9,9,10000,0.1
4218,8335,1657,10000,931.374619455531,0,8.6992204861817,12.9351525532879,0,77,86,0,0,5,5,5,5,7,7,10000,0.1
4176,8556,1752,10000,967.364702381465,0,8.78958288119843,13.1166694900905,0,77,86,0,0,5,5,6,5,7,8,10000,0.1
4237,7000,1570,10000,927.823899759617,7.61820297707529,8.20712608228439,12.2312530491808,61,77,86,5,6,5,5,5,5,7,7,10000,0.1
4057,7440,1537,10000,1060.6229931802,7.73481935171989,8.32060704797846,12.4031527221214,61,77,87,5,6,5,5,5,5,7,7,10000,0.1
4024,6323,1649,10000,1018.53236350736,7.38677819357587,8.00490800402805,11.9440298151637,61,77,86,5,6,5,5,5,5,7,7,10000,0.1
4047,8237,1610,10000,1083.19604135842,0,8.60785706305066,12.834525080484,0,77,86,0,0,5,5,5,5,7,7,10000,0.1
4483,8530,1664,10000,945.493133131568,0,8.8096105627505,13.0623308011194,0,77,86,0,0,5,5,5,5,9,9,10000,0.1
4436,8722,1774,10000,1064.09521599488,0,8.96679292133512,13.384733538613,0,77,86,0,0,5,5,5,5,7,7,10000,0.1
4057,7055,1727,10000,908.597970570439,1.52506831800125,8.26053290465903,12.3236555025977,12,78,86,1,1,5,5,5,5,7,7,10000,0.1
4413,8645,1743,10000,1019.21120011398,0,8.88790938202705,13.2695172043245,0,77,86,0,0,5,5,5,5,8,8,10000,0.1
4492,7120,1647,10000,1021.60119176538,7.78807843913566,8.40577961504229,12.5365331043493,61,78,87,5,6,5,5,5,5,7,7,10000,0.1
4227,6890,1725,10000,959.929009205829,7.63505051478724,8.27468134143692,12.2392518557763,61,78,86,5,5,5,5,5,5,9,9,10000,0.1
4356,8461,1753,10000,1022.88929996017,0,8.81089855142391,13.1943685889589,0,77,86,0,0,5,5,5,5,7,7,10000,0.1
4191,7337,1584,10000,1087.99756636508,7.76748754805515,8.31487964919357,12.4470591074228,61,77,86,5,6,5,5,5,5,7,8,10000,0.1
4145,8010,1655,10000,1023.38645727237,0,8.56291829613058,12.7918804492273,0,77,86,0,0,5,5,5,5,7,7,10000,0.1
4143,8032,1657,10000,913.66060805574,7.94146708659869,8.54199936054452,12.6536856147098,61,77,86,5,5,5,5,5,5,9,9,10000,0.1
4279,7595,1561,10000,1068.26368708444,7.86413736591006,8.44196703828572,12.5989880941654,61,77,86,5,6,5,5,5,5,7,7,10000,0.1
4212,6463,1504,10000,1065.06511049865,7.45588054603805,8.00590971911029,11.9877969996742,61,77,87,5,6,5,5,6,5,7,7,10000,0.1
4167,6259,1510,10000,1047.20950903243,7.37244625774613,7.9229115638568,11.8705490122583,61,78,87,5,6,5,6,6,5,7,7,10000,0.1
4393,7577,1799,10000,1012.9231886834,7.9540154701081,8.61434029224797,12.8305058593818,61,77,86,5,6,5,5,5,5,7,7,10000,0.1
4449,7002,1518,10000,959.756474826146,7.67564429530896,8.24157004942616,0,61,77,0,5,6,5,5,5,0,0,0,10000,0.1
4351,7389,1768,10000,962.763986915853,7.85487171661309,8.5006689088492,12.6577131459938,61,78,86,5,6,5,5,5,5,7,7,10000,0.1
4000,7015,1560,10000,1069.377934925,0,8.15280353343697,12.189425390229,0,77,86,0,0,5,5,5,5,7,7,10000,0.1
4322,8029,1540,10000,928.968272923744,0,8.50510737011157,12.7342881246136,0,77,86,0,0,5,5,5,5,7,7,10000,0.1
4386,7106,1580,25000,2747.48525476694,2.63006397143598,13.7640854771993,20.9365345093025,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4118,6022,1758,25000,2359.85288489357,2.53154315409029,13.3498515380434,20.2931547252987,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4456,8852,1503,25000,2506.25412518939,2.72952142755789,14.1396738064368,21.608364686639,12,77,85,1,1,5,6,6,5,6,6,25000,0.1
4484,7450,1732,25000,2606.49930133998,2.65969238282604,13.9446243974208,21.187694772955,12,76,85,1,1,5,5,5,5,6,6,25000,0.1
4285,8262,1556,25000,2426.38094769444,2.6784311384362,14.0234616657717,21.0186418465418,12,76,85,1,1,5,5,5,5,7,7,25000,0.1
4080,8610,1632,25000,2708.58388929677,13.559278686708,14.2169267775577,21.5150139618027,61,76,84,5,5,5,5,5,5,5,5,25000,0.1
4390,6805,1580,25000,2623.8687988631,13.0309593724896,13.6135812028258,20.7595263548834,61,76,84,5,5,5,5,5,5,5,5,25000,0.1
4343,8597,1512,25000,2352.3018979844,2.69592403124104,14.0978752975067,21.387764960002,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4340,6282,1783,25000,2690.36834036993,2.58348788030225,13.5818624064055,20.6722449880645,12,76,83,1,1,5,5,5,5,5,5,25000,0.1
4178,7072,1725,25000,2713.30354193223,2.62352568410054,13.7563195742655,20.9649759882209,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4441,8684,1609,25000,2334.8474344293,13.558093821655,14.2144372491347,21.544415451487,61,76,85,5,6,5,5,5,5,6,6,25000,0.1
4201,6030,1800,25000,2597.27460810989,2.55412464485739,13.4128182476564,20.4821013579205,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4176,8316,1794,25000,2734.03584755643,13.551004605151,14.249619419886,21.618852105638,61,77,84,5,6,5,5,5,5,5,5,25000,0.1
4026,6177,1763,25000,2620.19612820822,12.6958058890947,13.4518287048486,20.3546869181052,61,76,85,5,5,5,5,5,5,6,6,25000,0.1
4039,7190,1795,25000,2519.60956315815,13.0524004227803,13.7288339174162,20.6064588502294,61,76,84,5,6,5,5,5,5,7,7,25000,0.1
4432,7473,1531,25000,2500.63456823475,2.63850362429278,13.709496583297,20.9946048827202,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4153,6791,1679,25000,2630.85800241406,12.9436310713875,13.6530395103324,20.7452615674672,61,76,84,5,6,5,5,5,5,5,5,25000,0.1
4392,7736,1759,25000,2473.76929091851,2.66637924437535,13.950168406565,20.9746480919066,12,76,84,1,1,5,5,5,5,7,7,25000,0.1
4035,8281,1743,25000,2672.85483180197,2.68514852662818,14.1391921040306,21.470415513716,12,76,85,1,1,5,5,5,5,6,6,25000,0.1
4297,8781,1526,25000,2526.92476718162,2.71662193408292,14.0674007869492,21.5441964082204,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4455,7514,1551,25000,2452.33113037018,2.64092216041952,13.7319944933169,21.0176575525331,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4340,6924,1746,25000,2291.40003593499,0,13.6333092068789,20.775508263594,0,76,84,0,0,5,5,5,5,5,5,25000,0.1
4391,6685,1710,25000,2353.40120362474,2.58746673603359,13.5778380296399,20.2142653743582,12,76,83,1,1,5,5,5,5,7,7,25000,0.1
4000,8817,1613,25000,2637.14855125164,2.71334198837182,14.1931082468876,21.5664894240233,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4418,8828,1663,25000,2565.44690691235,2.73826719685938,14.36323750677,21.5752378259743,12,76,83,1,1,5,5,5,5,6,6,25000,0.1
4331,8592,1505,25000,2697.81434035319,2.71542626145572,14.114068634209,21.5280784945559,12,77,84,1,1,5,5,6,5,5,5,25000,0.1
4104,7787,1666,25000,2618.78533669085,2.65502385590787,13.8608575178658,20.8472771749155,12,76,84,1,1,5,5,5,5,7,7,25000,0.1
4285,7577,1700,25000,2503.1219993693,0,13.8629999857497,20.8097548540197,0,76,84,0,0,5,5,5,5,7,7,25000,0.1
4383,6035,1638,25000,2309.04381845799,2.53741272878006,13.3457135848393,19.9786847513884,12,76,84,1,1,5,5,5,5,7,7,25000,0.1
4371,6590,1531,25000,2398.57091456301,0,13.3820821289306,20.5006676663498,0,76,84,0,0,5,5,5,5,5,5,25000,0.1
4190,6735,1670,25000,2498.17206265453,2.59150571137274,13.6000581627251,20.6562057115206,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4048,8592,1796,25000,2466.95479406961,0,14.2310295252531,21.5144709251899,0,76,85,0,0,5,5,5,5,6,6,25000,0.1
4054,8855,1651,25000,2543.89797367837,2.71564447854844,14.1791530422741,21.5930793969121,12,76,85,1,1,5,5,5,5,6,6,25000,0.1
4100,6768,1542,25000,2357.8693465291,2.56460275044242,13.4267994400168,20.3843803782636,12,76,85,1,1,5,5,5,5,6,6,25000,0.1
4162,7779,1711,25000,2369.86301333385,2.645805864419,13.8433768776776,21.1017676933087,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4276,6957,1665,25000,2479.27054033207,0,13.6560860794596,20.7763637301291,0,76,84,0,0,5,5,5,5,5,5,25000,0.1
4163,6911,1625,25000,2266.64046949357,2.57818280832817,13.4901345587922,20.5863754733343,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4029,6383,1767,25000,2332.0726331389,2.54840942143348,13.4332960474683,20.4163030717861,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
4127,8735,1611,25000,2294.26145603876,2.69473672219227,14.1243454895428,21.4271489520578,12,76,84,1,1,5,5,5,5,5,5,25000,0.1
